time,open,high,low,close,tick_volume,spread,real_volume
2025-11-30 22:00:00,1.32261,1.32261,1.32145,1.32175,126,149,0
2025-11-30 22:15:00,1.32172,1.32259,1.32171,1.32257,333,141,0
2025-11-30 22:30:00,1.3225799999999999,1.32279,1.322,1.32226,146,122,0
2025-11-30 22:45:00,1.32226,1.32279,1.32226,1.32273,214,93,0
2025-11-30 23:00:00,1.32307,1.32478,1.32295,1.32466,294,20,0
2025-11-30 23:15:00,1.32467,1.32467,1.32352,1.32362,402,17,0
2025-11-30 23:30:00,1.32361,1.32367,1.32337,1.32363,406,10,0
2025-11-30 23:45:00,1.32364,1.32391,1.32317,1.32388,432,10,0
2025-12-01 00:00:00,1.32388,1.32437,1.32381,1.3238400000000001,736,10,0
2025-12-01 00:15:00,1.32388,1.32417,1.32364,1.32395,588,10,0
2025-12-01 00:30:00,1.32392,1.32426,1.32378,1.32399,547,10,0
2025-12-01 00:45:00,1.324,1.3241100000000001,1.32356,1.32364,622,10,0
2025-12-01 01:00:00,1.32363,1.32455,1.32305,1.32425,1218,10,0
2025-12-01 01:15:00,1.32423,1.32465,1.3241,1.32458,772,10,0
2025-12-01 01:30:00,1.32459,1.32467,1.32343,1.32389,840,10,0
2025-12-01 01:45:00,1.32393,1.32436,1.3235999999999999,1.32374,648,10,0
2025-12-01 02:00:00,1.32373,1.32398,1.32295,1.32339,633,10,0
2025-12-01 02:15:00,1.32341,1.32341,1.32253,1.32285,575,10,0
2025-12-01 02:30:00,1.32286,1.32315,1.32281,1.32287,542,10,0
2025-12-01 02:45:00,1.32287,1.32301,1.32243,1.32271,526,10,0
2025-12-01 03:00:00,1.32272,1.32274,1.32216,1.32236,490,10,0
2025-12-01 03:15:00,1.32233,1.32282,1.32226,1.32277,341,10,0
2025-12-01 03:30:00,1.32277,1.32279,1.32251,1.32268,322,10,0
2025-12-01 03:45:00,1.32272,1.32307,1.32267,1.32304,369,10,0
2025-12-01 04:00:00,1.32306,1.3231,1.32275,1.32291,328,10,0
2025-12-01 04:15:00,1.32291,1.3231,1.32256,1.32305,343,10,0
2025-12-01 04:30:00,1.32306,1.32335,1.32283,1.32294,328,10,0
2025-12-01 04:45:00,1.32294,1.32297,1.3226499999999999,1.3226499999999999,369,10,0
2025-12-01 05:00:00,1.32264,1.32308,1.32245,1.32301,407,10,0
