time,open,high,low,close,tick_volume,spread,real_volume
2025-11-30 23:05:00,4219.988,4220.181,4205.841,4209.254,2880,160,0
2025-11-30 23:10:00,4209.203,4218.574,4208.559,4217.05,2400,160,0
2025-11-30 23:15:00,4217.004,4217.831,4214.258,4217.438,1675,160,0
2025-11-30 23:20:00,4217.394,4222.181,4216.673,4221.985,1231,160,0
2025-11-30 23:25:00,4222.016,4224.517,4220.354,4222.053,1351,160,0
2025-11-30 23:30:00,4222.081,4224.6,4220.817,4223.064,1255,160,0
2025-11-30 23:35:00,4223.1,4223.653,4219.872,4222.456,1054,160,0
2025-11-30 23:40:00,4222.497,4225.308,4222.497,4223.693,1120,160,0
2025-11-30 23:45:00,4223.612,4224.974,4222.14,4223.334,983,160,0
2025-11-30 23:50:00,4223.375,4224.962,4222.146,4224.351,877,160,0
2025-11-30 23:55:00,4224.27,4224.368,4221.933,4221.933,863,160,0
2025-12-01 00:00:00,4221.906,4224.252,4221.176,4221.716,1169,160,0
2025-12-01 00:05:00,4221.662,4222.614,4219.087,4220.953,1255,160,0
2025-12-01 00:10:00,4220.946,4223.697,4219.222,4223.014,843,160,0
2025-12-01 00:15:00,4223.031,4223.754,4220.793,4221.571,678,160,0
2025-12-01 00:20:00,4221.543,4222.448,4218.245,4219.902,886,160,0
2025-12-01 00:25:00,4219.909,4232.621,4219.899,4227.133,1830,160,0
2025-12-01 00:30:00,4227.158,4229.971,4226.452,4228.563,1686,160,0
2025-12-01 00:35:00,4228.516,4229.39,4227.323,4228.49,1099,160,0
2025-12-01 00:40:00,4228.552,4232.241,4228.28,4231.809,1273,160,0
2025-12-01 00:45:00,4231.84,4232.367,4227.863,4228.127,1157,160,0
2025-12-01 00:50:00,4228.079,4233.193,4226.204,4232.757,1235,160,0
2025-12-01 00:55:00,4232.729,4233.717,4230.245,4230.861,1303,160,0
2025-12-01 01:00:00,4230.837,4233.502,4224.085,4224.374,3301,160,0
2025-12-01 01:05:00,4224.399,4230.225,4220.661,4222.675,3950,160,0
2025-12-01 01:10:00,4222.638,4232.041,4219.735,4228.388,3203,160,0
2025-12-01 01:15:00,4228.418,4231.354,4224.41,4226.825,2619,160,0
2025-12-01 01:20:00,4226.799,4232.024,4225.432,4229.887,2223,160,0
2025-12-01 01:25:00,4229.927,4239.163,4228.894,4238.49,1979,160,0
2025-12-01 01:30:00,4238.518,4240.058,4236.159,4236.436,2576,160,0
2025-12-01 01:35:00,4236.41,4243.438,4234.702,4241.606,2624,160,0
2025-12-01 01:40:00,4241.634,4243.845,4238.472,4241.272,1655,160,0
2025-12-01 01:45:00,4241.268,4243.382,4237.028,4240.842,1847,160,0
2025-12-01 01:50:00,4240.873,4246.296,4240.7,4245.952,1857,160,0
2025-12-01 01:55:00,4245.976,4256.15,4244.91,4255.34,2464,160,0
2025-12-01 02:00:00,4255.314,4256.039,4250.271,4251.566,2226,160,0
2025-12-01 02:05:00,4251.537,4256.447,4249.606,4250.026,2458,160,0
2025-12-01 02:10:00,4250.059,4250.125,4245.518,4248.341,2240,160,0
2025-12-01 02:15:00,4248.365,4248.779,4246.06,4246.267,1120,160,0
2025-12-01 02:20:00,4246.294,4246.749,4242.328,4244.782,1901,160,0
2025-12-01 02:25:00,4244.795,4245.767,4240.698,4241.264,1434,160,0
2025-12-01 02:30:00,4241.271,4241.693,4235.052,4237.829,3268,160,0
2025-12-01 02:35:00,4237.855,4239.165,4235.074,4235.294,2096,160,0
2025-12-01 02:40:00,4235.323,4241.038,4234.28,4239.71,2097,160,0
2025-12-01 02:45:00,4239.755,4241.831,4238.286,4239.991,1563,160,0
2025-12-01 02:50:00,4240.03,4240.979,4237.568,4238.848,1492,160,0
2025-12-01 02:55:00,4238.815,4243.196,4238.415,4242.737,1320,160,0
2025-12-01 03:00:00,4242.688,4243.897,4240.428,4240.721,1349,160,0
2025-12-01 03:05:00,4240.691,4242.238,4237.277,4239.986,1833,160,0
2025-12-01 03:10:00,4239.984,4241.041,4232.526,4234.301,2165,160,0
2025-12-01 03:15:00,4234.275,4236.967,4232.705,4235.266,1867,160,0
2025-12-01 03:20:00,4235.379,4238.101,4234.132,4236.486,1455,160,0
2025-12-01 03:25:00,4236.453,4236.915,4233.841,4235.224,1273,160,0
2025-12-01 03:30:00,4235.196,4239.181,4234.892,4239.009,1259,160,0
2025-12-01 03:35:00,4238.982,4239.817,4237.474,4238.182,911,160,0
2025-12-01 03:40:00,4238.098,4240.896,4237.002,4238.295,943,160,0
2025-12-01 03:45:00,4238.305,4239.956,4235.21,4236.659,1558,160,0
2025-12-01 03:50:00,4236.692,4238.788,4234.985,4237.721,1105,160,0
2025-12-01 03:55:00,4237.824,4239.701,4237.065,4239.35,735,160,0
2025-12-01 04:00:00,4239.307,4239.379,4236.928,4238.157,737,160,0
2025-12-01 04:05:00,4238.151,4238.565,4236.342,4237.989,893,160,0
2025-12-01 04:10:00,4237.995,4239.136,4237.437,4238.761,666,160,0
2025-12-01 04:15:00,4238.706,4240.194,4238.231,4239.859,768,160,0
2025-12-01 04:20:00,4239.865,4240.56,4238.825,4239.337,562,160,0
2025-12-01 04:25:00,4239.421,4240.578,4237.688,4239.7,906,160,0
2025-12-01 04:30:00,4239.728,4242.455,4239.256,4241.602,956,160,0
