time,open,high,low,close,tick_volume,spread,real_volume
2025-11-30 23:00:00,4219.988,4220.181,4205.841,4217.05,5280,160,0
2025-11-30 23:15:00,4217.004,4224.517,4214.258,4222.053,4257,160,0
2025-11-30 23:30:00,4222.081,4225.308,4219.872,4223.693,3429,160,0
2025-11-30 23:45:00,4223.612,4224.974,4221.933,4221.933,2723,160,0
2025-12-01 00:00:00,4221.906,4224.252,4219.087,4223.014,3267,160,0
2025-12-01 00:15:00,4223.031,4232.621,4218.245,4227.133,3394,160,0
2025-12-01 00:30:00,4227.158,4232.241,4226.452,4231.809,4058,160,0
2025-12-01 00:45:00,4231.84,4233.717,4226.204,4230.861,3695,160,0
2025-12-01 01:00:00,4230.837,4233.502,4219.735,4228.388,10454,160,0
2025-12-01 01:15:00,4228.418,4239.163,4224.41,4238.49,6821,160,0
2025-12-01 01:30:00,4238.518,4243.845,4234.702,4241.272,6855,160,0
2025-12-01 01:45:00,4241.268,4256.15,4237.028,4255.34,6168,160,0
2025-12-01 02:00:00,4255.314,4256.447,4245.518,4248.341,6924,160,0
2025-12-01 02:15:00,4248.365,4248.779,4240.698,4241.264,4455,160,0
2025-12-01 02:30:00,4241.271,4241.693,4234.28,4239.71,7461,160,0
2025-12-01 02:45:00,4239.755,4243.196,4237.568,4242.737,4375,160,0
2025-12-01 03:00:00,4242.688,4243.897,4232.526,4234.301,5347,160,0
2025-12-01 03:15:00,4234.275,4238.101,4232.705,4235.224,4595,160,0
2025-12-01 03:30:00,4235.196,4240.896,4234.892,4238.295,3113,160,0
2025-12-01 03:45:00,4238.305,4239.956,4234.985,4239.35,3398,160,0
2025-12-01 04:00:00,4239.307,4239.379,4236.342,4238.761,2296,160,0
2025-12-01 04:15:00,4238.706,4240.578,4237.688,4239.7,2236,160,0
2025-12-01 04:30:00,4239.728,4243.23,4239.256,4241.901,2599,160,0
2025-12-01 04:45:00,4241.892,4246.989,4241.892,4245.67,2306,160,0
2025-12-01 05:00:00,4245.694,4246.508,4229.351,4232.6,5224,160,0
2025-12-01 05:15:00,4232.678,4233.583,4215.434,4220.227,9144,160,0
2025-12-01 05:30:00,4220.179,4227.581,4217.73,4224.233,5962,160,0
2025-12-01 05:45:00,4224.203,4231.42,4223.436,4229.564,3696,160,0
2025-12-01 06:00:00,4229.592,4233.807,4228.551,4233.129,3783,160,0
2025-12-01 06:15:00,4233.14,4233.476,4226.22,4231.493,3341,160,0
2025-12-01 06:30:00,4231.518,4235.651,4229.881,4235.241,3482,160,0
2025-12-01 06:45:00,4235.267,4240.535,4235.267,4236.985,3333,160,0
2025-12-01 07:00:00,4237.022,4239.426,4233.68,4236.939,3534,160,0
2025-12-01 07:15:00,4236.957,4242.696,4231.86,4240.521,3563,160,0
2025-12-01 07:30:00,4240.571,4243.267,4240.317,4240.389,2525,160,0
2025-12-01 07:45:00,4240.353,4246.442,4238.14,4245.32,3124,160,0
2025-12-01 08:00:00,4245.286,4252.807,4244.731,4250.947,4710,160,0
2025-12-01 08:15:00,4251.031,4253.529,4249.268,4249.506,2827,160,0
2025-12-01 08:30:00,4249.55,4250.04,4241.189,4242.426,3595,160,0
2025-12-01 08:45:00,4242.453,4244.775,4238.44,4244.714,3097,160,0
2025-12-01 09:00:00,4244.746,4249.933,4244.746,4249.389,2977,160,0
2025-12-01 09:15:00,4249.417,4251.701,4246.668,4251.471,2552,160,0
2025-12-01 09:30:00,4251.497,4251.497,4246.703,4247.519,2681,160,0
2025-12-01 09:45:00,4247.517,4250.818,4243.677,4250.002,2996,160,0
2025-12-01 10:00:00,4250.006,4262.278,4249.122,4258.787,3694,160,0
2025-12-01 10:15:00,4258.854,4259.42,4252.467,4253.582,3703,160,0
2025-12-01 10:30:00,4253.554,4255.015,4251.3,4254.422,3171,160,0
2025-12-01 10:45:00,4254.39,4257.808,4252.976,4255.518,3284,160,0
2025-12-01 11:00:00,4255.585,4256.788,4250.719,4251.689,2703,160,0
2025-12-01 11:15:00,4251.671,4255.698,4248.325,4254.396,2811,160,0
2025-12-01 11:30:00,4254.37,4258.42,4251.838,4258.133,2843,160,0
2025-12-01 11:45:00,4258.173,4258.385,4253.264,4254.634,2647,160,0
2025-12-01 12:00:00,4254.639,4256.529,4247.463,4249.054,3726,160,0
2025-12-01 12:15:00,4249.028,4254.293,4247.775,4252.63,3432,160,0
2025-12-01 12:30:00,4252.691,4256.093,4250.574,4252.521,2958,160,0
2025-12-01 12:45:00,4252.611,4252.934,4244.276,4246.508,4910,160,0
2025-12-01 13:00:00,4246.482,4256.405,4245.498,4254.266,5883,160,0
2025-12-01 13:15:00,4254.291,4257.612,4250.007,4256.795,4926,160,0
2025-12-01 13:30:00,4256.715,4264.532,4256.715,4261.861,4787,160,0
2025-12-01 13:45:00,4261.885,4263.146,4247.161,4247.304,5792,160,0
2025-12-01 14:00:00,4247.33,4249.222,4238.56,4247.271,7215,160,0
2025-12-01 14:15:00,4247.246,4249.368,4242.293,4246.59,5249,160,0
2025-12-01 14:30:00,4246.635,4248.031,4219.675,4224.942,13258,160,0
2025-12-01 14:45:00,4224.971,4241.287,4222.965,4240.225,8382,160,0
2025-12-01 15:00:00,4240.185,4244.995,4230.578,4231.455,8008,160,0
2025-12-01 15:15:00,4231.416,4231.987,4219.589,4228.101,11201,160,0
2025-12-01 15:30:00,4228.14,4236.477,4221.909,4229.107,8425,160,0
2025-12-01 15:45:00,4229.053,4233.763,4221.816,4232.518,6510,160,0
2025-12-01 16:00:00,4232.589,4239.917,4231.653,4237.237,6351,160,0
2025-12-01 16:15:00,4237.158,4239.881,4227.066,4239.881,7414,160,0
2025-12-01 16:30:00,4239.907,4240.398,4230.634,4238.991,7335,160,0
2025-12-01 16:45:00,4238.928,4242.296,4224.958,4226.233,9617,160,0
2025-12-01 17:00:00,4226.259,4233.534,4223.127,4229.947,8725,160,0
2025-12-01 17:15:00,4229.933,4236.737,4227.051,4235.648,6379,160,0
2025-12-01 17:30:00,4235.603,4239.803,4235.332,4238.946,4793,160,0
2025-12-01 17:45:00,4239.015,4240.07,4229.96,4232.432,5487,160,0
2025-12-01 18:00:00,4232.474,4238.656,4232.474,4236.466,5906,160,0
2025-12-01 18:15:00,4236.418,4242.042,4235.356,4240.979,5198,160,0
2025-12-01 18:30:00,4241.009,4242.864,4236.208,4242.397,3994,160,0
2025-12-01 18:45:00,4242.404,4244.713,4237.325,4240.227,3400,160,0
2025-12-01 19:00:00,4240.259,4241.751,4236.052,4237.655,4115,160,0
2025-12-01 19:15:00,4237.693,4242.196,4236.532,4241.637,3936,160,0
2025-12-01 19:30:00,4241.597,4243.87,4233.857,4233.883,4355,160,0
2025-12-01 19:45:00,4233.853,4237.069,4229.171,4236.851,6156,160,0
2025-12-01 20:00:00,4236.875,4240.943,4235.112,4238.176,3530,160,0
2025-12-01 20:15:00,4238.148,4239.196,4235.303,4237.606,2963,160,0
2025-12-01 20:30:00,4237.67,4241.542,4235.392,4240.874,3217,160,0
2025-12-01 20:45:00,4240.908,4241.223,4234.443,4237.363,5119,160,0
2025-12-01 21:00:00,4237.325,4238.853,4235.328,4238.3,2322,160,0
2025-12-01 21:15:00,4238.294,4240.64,4237.863,4238.634,1745,160,0
2025-12-01 21:30:00,4238.64,4238.64,4233.071,4233.356,1858,160,0
2025-12-01 21:45:00,4233.353,4234.537,4230.304,4231.914,1571,160,0
2025-12-01 23:00:00,4231.662,4233.838,4229.033,4233.061,3925,160,0
2025-12-01 23:15:00,4233.048,4236.006,4231.517,4235.583,1917,160,0
2025-12-01 23:30:00,4235.58,4235.783,4228.58,4230.732,3104,160,0
2025-12-01 23:45:00,4230.731,4230.731,4224.423,4227.7,3722,160,0
2025-12-02 00:00:00,4227.704,4227.983,4223.502,4227.077,3235,160,0
2025-12-02 00:15:00,4227.107,4227.742,4221.405,4225.11,3311,160,0
2025-12-02 00:30:00,4225.155,4228.714,4224.057,4228.363,3151,160,0
2025-12-02 00:45:00,4228.431,4229.766,4223.494,4226.932,4377,160,0
2025-12-02 01:00:00,4226.844,4227.306,4191.183,4205.325,16702,160,0
2025-12-02 01:15:00,4205.435,4216.081,4204.259,4213.907,9186,160,0
2025-12-02 01:30:00,4213.81,4218.235,4208.274,4210.777,6759,160,0
2025-12-02 01:45:00,4210.817,4221.049,4210.074,4219.611,5092,160,0
2025-12-02 02:00:00,4219.585,4221.497,4215.51,4219.073,5097,160,0
2025-12-02 02:15:00,4219.166,4223.298,4215.889,4217.183,3380,160,0
2025-12-02 02:30:00,4217.084,4221.831,4214.291,4221.406,4784,160,0
2025-12-02 02:45:00,4221.438,4224.7,4219.974,4221.522,3684,160,0
2025-12-02 03:00:00,4221.557,4225.453,4220.596,4223.901,3638,160,0
2025-12-02 03:15:00,4223.873,4226.228,4222.256,4222.751,2944,160,0
2025-12-02 03:30:00,4222.664,4225.449,4220.471,4221.171,2457,160,0
2025-12-02 03:45:00,4221.284,4221.777,4215.725,4216.858,4107,160,0
2025-12-02 04:00:00,4216.813,4220.634,4215.468,4216.64,2515,160,0
2025-12-02 04:15:00,4216.67,4219.097,4215.378,4216.525,2684,160,0
2025-12-02 04:30:00,4216.529,4218.159,4213.586,4217.835,3128,160,0
2025-12-02 04:45:00,4217.865,4218.845,4215.945,4218.768,2040,160,0
2025-12-02 05:00:00,4218.709,4219.907,4215.182,4219.237,3419,160,0
2025-12-02 05:15:00,4219.249,4223.158,4219.072,4221.374,2298,160,0
2025-12-02 05:30:00,4221.333,4223.274,4218.987,4220.303,3488,160,0
2025-12-02 05:45:00,4220.275,4225.441,4219.796,4224.931,3746,160,0
2025-12-02 06:00:00,4224.97,4226.316,4223.721,4223.753,2426,160,0
2025-12-02 06:15:00,4223.723,4224.174,4204.278,4205.631,7126,160,0
2025-12-02 06:30:00,4205.664,4210.484,4203.258,4209.295,5799,160,0
2025-12-02 06:45:00,4209.338,4215.33,4207.703,4212.745,3544,160,0
2025-12-02 07:00:00,4212.719,4214.628,4210.318,4213.699,3375,160,0
2025-12-02 07:15:00,4213.793,4219.395,4213.602,4217.655,3066,160,0
2025-12-02 07:30:00,4217.686,4218.69,4211.379,4211.669,2675,160,0
2025-12-02 07:45:00,4211.623,4214.2,4209.598,4213.307,2670,160,0
2025-12-02 08:00:00,4213.386,4215.373,4207.135,4214.509,3804,160,0
2025-12-02 08:15:00,4214.472,4217.2,4212.198,4214.51,2812,160,0
2025-12-02 08:30:00,4214.469,4216.602,4211.31,4212.384,3257,160,0
2025-12-02 08:45:00,4212.5,4214.396,4209.976,4210.26,3319,160,0
2025-12-02 09:00:00,4210.295,4213.227,4204.843,4207.912,3886,160,0
2025-12-02 09:15:00,4207.95,4208.786,4192.175,4194.686,6049,160,0
2025-12-02 09:30:00,4194.714,4195.986,4180.945,4190.412,7438,160,0
2025-12-02 09:45:00,4190.449,4194.193,4187.707,4191.801,4430,160,0
2025-12-02 10:00:00,4191.792,4192.327,4186.3,4186.922,3251,160,0
2025-12-02 10:15:00,4186.81,4189.184,4182.302,4186.615,4197,160,0
2025-12-02 10:30:00,4186.583,4188.404,4184.362,4187.579,3054,160,0
2025-12-02 10:45:00,4187.591,4189.792,4182.241,4185.714,3820,160,0
2025-12-02 11:00:00,4185.682,4189.677,4184.795,4187.689,2295,160,0
2025-12-02 11:15:00,4187.675,4196.942,4186.835,4196.854,2837,160,0
2025-12-02 11:30:00,4196.884,4200.72,4194.384,4197.756,3300,160,0
2025-12-02 11:45:00,4197.792,4205.789,4196.273,4205.288,2646,160,0
2025-12-02 12:00:00,4205.254,4208.084,4203.986,4205.071,2816,160,0
2025-12-02 12:15:00,4205.065,4207.082,4201.055,4204.464,3068,160,0
2025-12-02 12:30:00,4204.423,4206.489,4202.33,4205.26,2260,160,0
2025-12-02 12:45:00,4205.263,4209.891,4203.878,4208.688,2324,160,0
2025-12-02 13:00:00,4208.68,4215.271,4202.183,4204.958,6466,160,0
2025-12-02 13:15:00,4205.008,4208.779,4202.044,4203.857,5535,160,0
2025-12-02 13:30:00,4203.885,4209.575,4202.957,4205.188,4705,160,0
2025-12-02 13:45:00,4205.23,4212.766,4202.76,4212.283,4138,160,0
2025-12-02 14:00:00,4212.305,4223.927,4212.213,4223.477,7004,160,0
2025-12-02 14:15:00,4223.507,4230.859,4221.936,4227.771,6584,160,0
2025-12-02 14:30:00,4227.796,4229.529,4215.26,4218.077,11963,160,0
2025-12-02 14:45:00,4218.017,4225.838,4214.394,4218.919,11121,160,0
2025-12-02 15:00:00,4218.833,4219.564,4204.478,4206.065,8952,160,0
2025-12-02 15:15:00,4206.037,4208.635,4186.638,4188.043,13426,160,0
2025-12-02 15:30:00,4188.083,4192.167,4179.917,4189.18,12705,160,0
2025-12-02 15:45:00,4189.142,4189.66,4163.566,4169.426,13067,160,0
2025-12-02 16:00:00,4169.474,4178.477,4166.874,4177.338,11601,160,0
2025-12-02 16:15:00,4177.303,4179.718,4171.27,4177.302,8165,160,0
2025-12-02 16:30:00,4177.251,4190.332,4176.853,4186.105,6919,160,0
2025-12-02 16:45:00,4186.154,4188.8,4180.389,4184.688,6602,160,0
2025-12-02 17:00:00,4184.75,4192.161,4184.574,4187.474,6477,160,0
2025-12-02 17:15:00,4187.519,4192.884,4187.169,4191.999,4576,160,0
2025-12-02 17:30:00,4192.045,4196.27,4190.377,4193.031,3898,160,0
2025-12-02 17:45:00,4193.123,4197.053,4193.088,4193.841,3712,160,0
2025-12-02 18:00:00,4193.809,4196.923,4191.099,4192.476,4647,160,0
2025-12-02 18:15:00,4192.437,4195.525,4189.153,4189.41,4638,160,0
2025-12-02 18:30:00,4189.376,4191.19,4183.205,4187.215,4669,160,0
