time,open,high,low,close,tick_volume,spread,real_volume
2025-11-30 22:00:00,156.026,156.127,155.986,156.117,125,38,0
2025-11-30 22:15:00,156.127,156.127,156.029,156.107,160,38,0
2025-11-30 22:30:00,156.107,156.114,156.028,156.098,253,26,0
2025-11-30 22:45:00,156.098,156.11,156.093,156.104,146,26,0
2025-11-30 23:00:00,156.114,156.127,156.011,156.044,456,10,0
2025-11-30 23:15:00,156.049,156.097,156.009,156.036,429,10,0
2025-11-30 23:30:00,156.036,156.144,156.029,156.079,449,10,0
2025-11-30 23:45:00,156.079,156.093,155.871,155.906,554,10,0
2025-12-01 00:00:00,155.906,155.908,155.759,155.884,1429,10,0
2025-12-01 00:15:00,155.882,155.885,155.731,155.735,974,10,0
2025-12-01 00:30:00,155.736,155.764,155.698,155.737,768,10,0
2025-12-01 00:45:00,155.737,155.856,155.671,155.803,1140,10,0
2025-12-01 01:00:00,155.802,155.989,155.481,155.639,3918,10,0
2025-12-01 01:15:00,155.639,155.692,155.541,155.604,1684,10,0
2025-12-01 01:30:00,155.603,155.823,155.584,155.719,1225,10,0
2025-12-01 01:45:00,155.72,155.772,155.531,155.637,935,10,0
2025-12-01 02:00:00,155.639,155.651,155.531,155.537,1004,10,0
2025-12-01 02:15:00,155.536,155.611,155.522,155.589,687,10,0
2025-12-01 02:30:00,155.589,155.619,155.447,155.464,848,10,0
2025-12-01 02:45:00,155.465,155.502,155.424,155.495,638,10,0
2025-12-01 03:00:00,155.495,155.594,155.463,155.47,642,10,0
2025-12-01 03:15:00,155.472,155.502,155.442,155.497,339,10,0
2025-12-01 03:30:00,155.497,155.508,155.431,155.438,407,10,0
2025-12-01 03:45:00,155.439,155.491,155.408,155.458,339,10,0
2025-12-01 04:00:00,155.458,155.475,155.425,155.443,314,10,0
2025-12-01 04:15:00,155.443,155.494,155.435,155.435,357,10,0
2025-12-01 04:30:00,155.434,155.521,155.39,155.519,384,10,0
2025-12-01 04:45:00,155.519,155.6,155.515,155.545,588,10,0
2025-12-01 05:00:00,155.549,155.582,155.463,155.466,604,10,0
2025-12-01 05:15:00,155.464,155.491,155.405,155.474,741,10,0
2025-12-01 05:30:00,155.472,155.598,155.439,155.581,567,10,0
2025-12-01 05:45:00,155.581,155.62,155.534,155.59,628,10,0
2025-12-01 06:00:00,155.592,155.685,155.592,155.672,628,10,0
2025-12-01 06:15:00,155.672,155.692,155.618,155.64,528,10,0
2025-12-01 06:30:00,155.64,155.654,155.554,155.628,684,10,0
2025-12-01 06:45:00,155.628,155.664,155.56,155.562,495,10,0
2025-12-01 07:00:00,155.56,155.623,155.515,155.572,728,10,0
2025-12-01 07:15:00,155.572,155.575,155.393,155.402,530,10,0
2025-12-01 07:30:00,155.402,155.44,155.312,155.318,694,10,0
2025-12-01 07:45:00,155.316,155.388,155.301,155.358,882,10,0
2025-12-01 08:00:00,155.361,155.434,155.3,155.344,1185,10,0
2025-12-01 08:15:00,155.343,155.369,155.255,155.313,924,10,0
2025-12-01 08:30:00,155.314,155.555,155.309,155.554,960,10,0
2025-12-01 08:45:00,155.553,155.557,155.466,155.484,1044,10,0
2025-12-01 09:00:00,155.481,155.481,155.41,155.414,893,10,0
2025-12-01 09:15:00,155.416,155.53,155.345,155.347,775,10,0
2025-12-01 09:30:00,155.347,155.385,155.325,155.33,702,10,0
2025-12-01 09:45:00,155.33,155.333,155.255,155.285,890,10,0
2025-12-01 10:00:00,155.282,155.304,155.226,155.255,638,10,0
2025-12-01 10:15:00,155.255,155.255,155.157,155.17,619,10,0
2025-12-01 10:30:00,155.171,155.306,155.162,155.303,585,10,0
2025-12-01 10:45:00,155.303,155.303,155.203,155.252,715,10,0
2025-12-01 11:00:00,155.254,155.334,155.239,155.329,564,10,0
2025-12-01 11:15:00,155.33,155.339,155.19,155.208,699,10,0
2025-12-01 11:30:00,155.209,155.209,155.127,155.139,667,10,0
2025-12-01 11:45:00,155.139,155.148,155.096,155.102,590,10,0
2025-12-01 12:00:00,155.101,155.145,155.051,155.062,674,10,0
2025-12-01 12:15:00,155.062,155.071,155.0,155.006,699,10,0
2025-12-01 12:30:00,155.006,155.034,154.898,154.931,944,10,0
2025-12-01 12:45:00,154.931,154.931,154.758,154.788,945,10,0
2025-12-01 13:00:00,154.788,154.831,154.694,154.818,1217,10,0
2025-12-01 13:15:00,154.818,154.848,154.756,154.771,877,10,0
2025-12-01 13:30:00,154.768,154.875,154.66,154.679,1077,10,0
2025-12-01 13:45:00,154.679,154.893,154.679,154.837,1093,10,0
2025-12-01 14:00:00,154.84,155.007,154.83,154.973,1062,10,0
2025-12-01 14:15:00,154.974,154.985,154.882,154.938,979,10,0
2025-12-01 14:30:00,154.94,155.009,154.901,154.94,1334,10,0
2025-12-01 14:45:00,154.943,155.058,154.941,154.999,1267,10,0
2025-12-01 15:00:00,154.991,155.138,154.859,155.127,1417,10,0
2025-12-01 15:15:00,155.124,155.139,155.043,155.044,925,10,0
2025-12-01 15:30:00,155.043,155.195,155.038,155.127,1017,10,0
2025-12-01 15:45:00,155.126,155.151,155.037,155.093,1031,10,0
2025-12-01 16:00:00,155.096,155.183,155.091,155.163,1086,10,0
2025-12-01 16:15:00,155.16,155.288,155.148,155.27,828,10,0
2025-12-01 16:30:00,155.27,155.3,155.248,155.26,649,10,0
2025-12-01 16:45:00,155.259,155.31,155.248,155.282,542,10,0
2025-12-01 17:00:00,155.282,155.35,155.256,155.33,514,10,0
2025-12-01 17:15:00,155.332,155.364,155.307,155.308,563,10,0
2025-12-01 17:30:00,155.306,155.313,155.28,155.301,358,10,0
2025-12-01 17:45:00,155.301,155.381,155.301,155.348,557,10,0
2025-12-01 18:00:00,155.346,155.397,155.338,155.38,453,10,0
2025-12-01 18:15:00,155.38,155.45,155.369,155.44,379,10,0
2025-12-01 18:30:00,155.441,155.468,155.44,155.458,316,10,0
2025-12-01 18:45:00,155.459,155.493,155.451,155.49,385,10,0
2025-12-01 19:00:00,155.489,155.519,155.48,155.511,365,10,0
2025-12-01 19:15:00,155.51,155.519,155.477,155.488,266,10,0
2025-12-01 19:30:00,155.487,155.494,155.455,155.462,268,10,0
2025-12-01 19:45:00,155.464,155.508,155.444,155.473,343,10,0
2025-12-01 20:00:00,155.476,155.48,155.44,155.452,317,10,0
2025-12-01 20:15:00,155.452,155.499,155.452,155.499,219,10,0
2025-12-01 20:30:00,155.501,155.517,155.481,155.495,291,10,0
2025-12-01 20:45:00,155.494,155.513,155.432,155.444,284,10,0
2025-12-01 21:00:00,155.439,155.451,155.431,155.437,201,10,0
2025-12-01 21:15:00,155.437,155.466,155.43,155.449,214,10,0
2025-12-01 21:30:00,155.448,155.495,155.448,155.495,152,10,0
2025-12-01 21:45:00,155.495,155.502,155.447,155.46,247,10,0
2025-12-01 22:00:00,155.46,155.46,155.373,155.435,69,26,0
2025-12-01 22:15:00,155.449,155.456,155.378,155.419,138,38,0
2025-12-01 22:30:00,155.397,155.453,155.397,155.439,163,26,0
2025-12-01 22:45:00,155.437,155.446,155.358,155.412,204,26,0
2025-12-01 23:00:00,155.425,155.461,155.42,155.451,205,10,0
2025-12-01 23:15:00,155.451,155.491,155.443,155.459,147,10,0
2025-12-01 23:30:00,155.459,155.514,155.459,155.511,200,10,0
2025-12-01 23:45:00,155.512,155.564,155.512,155.557,301,10,0
2025-12-02 00:00:00,155.558,155.558,155.457,155.514,819,10,0
2025-12-02 00:15:00,155.512,155.65,155.512,155.608,660,10,0
2025-12-02 00:30:00,155.608,155.633,155.559,155.628,536,10,0
2025-12-02 00:45:00,155.627,155.676,155.595,155.63,808,10,0
2025-12-02 01:00:00,155.633,155.772,155.633,155.754,877,10,0
2025-12-02 01:15:00,155.754,155.756,155.648,155.66,471,10,0
2025-12-02 01:30:00,155.658,155.66,155.598,155.622,555,10,0
2025-12-02 01:45:00,155.622,155.642,155.591,155.627,362,10,0
2025-12-02 02:00:00,155.627,155.632,155.587,155.596,399,10,0
2025-12-02 02:15:00,155.596,155.635,155.591,155.623,283,10,0
2025-12-02 02:30:00,155.623,155.69,155.623,155.688,262,10,0
2025-12-02 02:45:00,155.688,155.703,155.652,155.656,301,10,0
2025-12-02 03:00:00,155.656,155.716,155.654,155.666,368,10,0
2025-12-02 03:15:00,155.666,155.673,155.606,155.606,359,10,0
2025-12-02 03:30:00,155.605,155.625,155.591,155.621,366,10,0
2025-12-02 03:45:00,155.621,155.632,155.555,155.628,463,10,0
2025-12-02 04:00:00,155.628,155.632,155.547,155.585,368,10,0
2025-12-02 04:15:00,155.585,155.647,155.575,155.635,269,10,0
2025-12-02 04:30:00,155.635,155.665,155.609,155.615,272,10,0
2025-12-02 04:45:00,155.616,155.651,155.61,155.635,340,10,0
2025-12-02 05:00:00,155.635,155.73,155.627,155.714,420,10,0
2025-12-02 05:15:00,155.714,155.729,155.678,155.686,276,10,0
2025-12-02 05:30:00,155.685,155.708,155.629,155.634,287,10,0
2025-12-02 05:45:00,155.637,155.688,155.637,155.65,397,10,0
2025-12-02 06:00:00,155.649,155.759,155.634,155.757,518,10,0
2025-12-02 06:15:00,155.757,155.794,155.72,155.776,488,10,0
2025-12-02 06:30:00,155.776,155.808,155.737,155.784,466,10,0
2025-12-02 06:45:00,155.783,155.814,155.756,155.757,409,10,0
2025-12-02 07:00:00,155.755,155.805,155.735,155.792,537,10,0
2025-12-02 07:15:00,155.791,155.834,155.767,155.794,413,10,0
2025-12-02 07:30:00,155.794,155.83,155.757,155.766,405,10,0
2025-12-02 07:45:00,155.766,155.778,155.711,155.762,570,10,0
2025-12-02 08:00:00,155.764,155.841,155.764,155.824,663,10,0
2025-12-02 08:15:00,155.824,155.948,155.815,155.945,587,10,0
2025-12-02 08:30:00,155.945,155.975,155.884,155.943,671,10,0
2025-12-02 08:45:00,155.944,156.002,155.919,155.991,606,10,0
2025-12-02 09:00:00,155.989,156.016,155.928,156.009,776,10,0
2025-12-02 09:15:00,156.01,156.081,155.978,156.06,574,10,0
2025-12-02 09:30:00,156.063,156.082,156.003,156.004,534,10,0
2025-12-02 09:45:00,156.006,156.047,155.939,155.963,622,10,0
2025-12-02 10:00:00,155.963,156.003,155.932,155.979,513,10,0
2025-12-02 10:15:00,155.978,156.062,155.96,156.047,536,10,0
2025-12-02 10:30:00,156.049,156.058,156.008,156.012,379,10,0
2025-12-02 10:45:00,156.012,156.044,155.998,156.03,412,10,0
2025-12-02 11:00:00,156.033,156.047,155.979,155.995,370,10,0
2025-12-02 11:15:00,155.995,155.997,155.935,155.961,400,10,0
2025-12-02 11:30:00,155.961,155.984,155.892,155.957,492,10,0
2025-12-02 11:45:00,155.958,155.985,155.912,155.923,382,10,0
2025-12-02 12:00:00,155.92,155.964,155.903,155.959,463,10,0
2025-12-02 12:15:00,155.958,156.013,155.953,155.973,511,10,0
2025-12-02 12:30:00,155.974,155.999,155.949,155.952,451,10,0
2025-12-02 12:45:00,155.949,156.028,155.931,156.006,544,10,0
2025-12-02 13:00:00,156.006,156.07,156.003,156.011,606,10,0
2025-12-02 13:15:00,156.01,156.055,156.001,156.04,605,10,0
2025-12-02 13:30:00,156.04,156.045,155.975,156.008,565,10,0
2025-12-02 13:45:00,156.009,156.06,155.964,155.971,631,10,0
2025-12-02 14:00:00,155.972,156.081,155.953,156.041,824,10,0
2025-12-02 14:15:00,156.041,156.086,155.997,156.003,555,10,0
2025-12-02 14:30:00,156.004,156.053,155.994,156.024,747,10,0
2025-12-02 14:45:00,156.023,156.044,155.928,155.948,779,10,0
2025-12-02 15:00:00,155.948,156.177,155.943,156.162,951,10,0
2025-12-02 15:15:00,156.162,156.171,156.037,156.037,957,10,0
2025-12-02 15:30:00,156.035,156.035,155.816,155.929,1130,10,0
2025-12-02 15:45:00,155.929,155.954,155.849,155.869,1004,10,0
2025-12-02 16:00:00,155.869,155.923,155.784,155.811,1014,10,0
2025-12-02 16:15:00,155.81,155.847,155.75,155.762,876,10,0
2025-12-02 16:30:00,155.76,155.882,155.746,155.876,636,10,0
2025-12-02 16:45:00,155.874,155.982,155.858,155.917,819,10,0
2025-12-02 17:00:00,155.915,156.058,155.914,156.032,704,10,0
2025-12-02 17:15:00,156.03,156.084,156.006,156.018,547,10,0
2025-12-02 17:30:00,156.018,156.03,155.958,155.962,526,10,0
2025-12-02 17:45:00,155.963,155.969,155.923,155.941,556,10,0
2025-12-02 18:00:00,155.938,155.942,155.905,155.932,522,10,0
2025-12-02 18:15:00,155.931,155.956,155.917,155.948,422,10,0
2025-12-02 18:30:00,155.948,155.997,155.929,155.993,388,10,0
2025-12-02 18:45:00,155.99,156.016,155.974,155.99,447,10,0
2025-12-02 19:00:00,155.987,155.996,155.942,155.943,376,10,0
2025-12-02 19:15:00,155.942,155.944,155.888,155.899,287,10,0
2025-12-02 19:30:00,155.899,155.934,155.891,155.893,336,10,0
2025-12-02 19:45:00,155.893,155.935,155.842,155.894,658,10,0
2025-12-02 20:00:00,155.892,155.892,155.825,155.857,507,10,0
2025-12-02 20:15:00,155.856,155.89,155.854,155.881,301,10,0
2025-12-02 20:30:00,155.881,155.896,155.826,155.834,381,10,0
2025-12-02 20:45:00,155.831,155.84,155.8,155.828,353,10,0
2025-12-02 21:00:00,155.826,155.884,155.824,155.876,233,10,0
2025-12-02 21:15:00,155.876,155.881,155.829,155.834,137,10,0
2025-12-02 21:30:00,155.834,155.898,155.834,155.873,174,10,0
2025-12-02 21:45:00,155.876,155.899,155.843,155.849,226,10,0
2025-12-02 22:00:00,155.857,155.857,155.713,155.792,56,26,0
2025-12-02 22:15:00,155.795,155.83,155.75,155.819,147,26,0
2025-12-02 22:30:00,155.804,155.861,155.802,155.848,116,26,0
2025-12-02 22:45:00,155.848,155.855,155.805,155.842,112,26,0
